url,image_url,name,category
https://www.diffordsguide.com/beer-wine-spirits/1345/aberfeldy-21-year-old-single-malt-whisky,https://cdn.diffords.com/contrib/bws/2020/08/5f2abf29f0b3d.png,Aberfeldy 21 Year Old Single Malt Whisky,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 40"
https://www.diffordsguide.com/beer-wine-spirits/1708/balblair-1989-3rd-release-bottled-2012,https://cdn.diffords.com/contrib/bws/2017/10/59db897410043.jpg,Balblair 1989 (3rd Release) Bottled 2012,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 46"
https://www.diffordsguide.com/beer-wine-spirits/1814/scapa-12-year-old,https://cdn.diffords.com/images/themes/default-v5/beer_wine_spirits/no-bottle-small.jpg,Scapa 12 year old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 40"
https://www.diffordsguide.com/beer-wine-spirits/1884/the-glenlivet-archive-21-years-old,https://cdn.diffords.com/contrib/bws/2017/10/59db8a72e5a06.jpg,The Glenlivet Archive 21 Years Old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 43"
https://www.diffordsguide.com/beer-wine-spirits/1928/glen-garioch-1990,https://cdn.diffords.com/contrib/bws/2017/10/59db8ab5e0f09.jpg,Glen Garioch 1990,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 54.6"
https://www.diffordsguide.com/beer-wine-spirits/1930/glen-garioch-1991,https://cdn.diffords.com/contrib/bws/2017/10/59db8ab660bc9.jpg,Glen Garioch 1991,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 54.7"
https://www.diffordsguide.com/beer-wine-spirits/1983/laphroaig-18-year-old,https://cdn.diffords.com/contrib/bws/2024/08/66d1c4fe8d035.jpg,Laphroaig 18 Year Old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 48"
https://www.diffordsguide.com/beer-wine-spirits/2006/the-dalmore-mackenzie-1992-17yo,https://cdn.diffords.com/contrib/bws/2017/10/59db8af1c8256.jpg,The Dalmore Mackenzie 1992 (17yo),"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 46"
https://www.diffordsguide.com/beer-wine-spirits/2135/the-balvenie-the-cooper,https://cdn.diffords.com/images/themes/default-v5/beer_wine_spirits/no-bottle-small.jpg,The Balvenie The Cooper,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 59.4"
https://www.diffordsguide.com/beer-wine-spirits/2136/the-dalmore-cigar-malt,https://cdn.diffords.com/contrib/bws/2017/10/59db8b69ead70.jpg,The Dalmore Cigar Malt,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 44"
